Position,Candidate,Party,Votes,% Vote Share,Registered Votes,Valid Votes,Rejected  Votes,Turnout,constituency,Assembly,Year
7,Mrs Saify Ali Khan,PML,283,0.38,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
8,Rizwan Jamil,IND,270,0.36,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
9,Malik Matloob Ali Awan,PST,142,0.19,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
10,Muhammad Kamran Khan,IND,119,0.16,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
11,Muhammad Mubeen Qadri,IND,60,0.08,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
12,Amir Nawaz,IND,59,0.08,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
13,Muhammad Ali Ghanchi,IND,59,0.08,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
14,Fahim Ali,IND,48,0.06,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
15,Hassan Ali,IND,44,0.06,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
16,Ghulam Habib Khan,IND,19,0.03,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
17,Muhammad Farooq Ghanchi,IND,8,0.01,143129,73027,1504,52%,PS-110 Karachi-XXII,Sindh,2013
Winner,Muhammad Kamran,MQM,59838,52.66,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
2,Adnan,PPPP,48473,42.66,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
3,H M Hanif,JI,2981,2.62,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
4,Muhammad Sharjil Goplani,IND,312,0.27,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
5,Akhtar Hussain,PPP-SB,249,0.22,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
6,Abdullah,IND,149,0.13,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
7,Muhammad Sadiq,IND,65,0.06,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
8,Dur Muhammad,IND,62,0.05,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
9,Hidayat Ullah,IND,62,0.05,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
10,Naeemuddin,IND,62,0.05,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
11,Muhammad Irfan Khan Ghori,IND,38,0.03,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
12,Dad Rahim Baloch,IND,35,0.03,161399,112326,1301,70%,PS-111 Karachi-XXIII,Sindh,2013
Winner,Khuram Sher Zaman,PTI,33560,49.72,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
2,Hafiz Mohammad Sohail,MQM,22973,34.04,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
3,Karamullah,PPPP,4168,6.18,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
4,Khalid Iqbal,ANP,2652,3.93,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
5,Muhammad Wazir,IND,1747,2.59,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
6,Zakria Hussain,PML-F,737,1.09,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
7,Akhtar Javed,IND,203,0.3,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
8,Nadir Khan,PST,136,0.2,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
9,Khalifa Anwar Ahmed,IND,74,0.11,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
10,Abdul Qayoom,IND,48,0.07,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
11,Salman Ahmad,IND,44,0.07,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
12,Malik Naeem Akram,IND,36,0.05,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
13,Safdar Hussain,IND,27,0.04,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
14,Syed Raheem Shah,IND,23,0.03,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
15,Muhammad Arif Hassan,APML,18,0.03,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
16,Saadullah Kakar,IND,16,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
17,Jamshaid Jan Muhammad,IND,14,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
18,Muhammad Anwar,IND,13,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
19,Mehmood Hasan Qureshi,IND,12,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
20,Ghazala Saifee,IND,11,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
21,Ghulam Muhammad Banglani,IND,11,0.02,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
22,Abdul Hameed Qureshi,IND,10,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
23,Mehmood Ahmed Khan,IND,9,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
24,Sarwar Khan,IND,8,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
25,Eng. Abdul Aziz,IND,8,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
26,Syed Marghoob Hussain Abidi,IND,8,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
27,Akhtar Ali,IND,7,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
28,Muhammad Akhtar,IND,7,0.01,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
29,Rizwan Sajjad,IND,2,0,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
30,Mehfooz Yar Khan,IND,,0,162754,66675,911,42%,PS-112 Karachi-XXIV,Sindh,2013
Winner,Samar Ali Khan,PTI,38247,59.69,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
2,Saleem Zia,PML-N,11753,18.34,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
3,Ali Rashid,MQM,10532,16.44,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
4,Asad Hussain Zuberi,PPPP,1414,2.21,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
5,Muhammad Jibran Nasir,IND,428,0.67,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
6,Bakhtyar Ahmed,MDM,154,0.24,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
7,Muhammad Arif Mansoor,PST,115,0.18,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
8,Humayun Sultan,AMLP,47,0.07,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
9,Captain Rtd Mohammad Tahir,IND,44,0.07,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
10,Sardar Abdul Raheem,PML-F,41,0.06,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
11,Hameeduallah Khan,ANP,33,0.05,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
12,Mansoor Hassan Khan,IND,30,0.05,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
13,Muhammad Ziker Mahanti,IND,25,0.04,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
14,Syed Rashid Ahmed,IND,24,0.04,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
15,Nazar Abbas,IND,21,0.03,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
16,Mohammad Imran Khan,IND,20,0.03,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
17,Miss Sumeta Afzal,IND,14,0.02,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
18,Asif Khan,IND,12,0.02,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
19,Muslim Bhutto,APML,10,0.02,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
20,Syed Sajjad Hussain Shah,IND,10,0.02,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
21,Eng. Abdul Aziz,IND,8,0.01,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
22,Wahdat Siraj Afridi,IND,7,0.01,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
23,Mehmood Ahmedi Khan,IND,6,0.01,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
24,Kamal Ahmed,IND,4,0.01,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
25,Muhammad Yousuf,IND,3,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
26,Muhammad Ilyas,IND,3,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
27,Ghulam Muhammad Banglani,IND,2,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
28,Qamar Iqbal,IND,2,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
29,Waheed Ur Zaman Kayani,IND,2,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
30,Saleem Anjum Barkat,IND,,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
31,Ashiq Hussain,JUI,,0,202777,63095,1065,32%,PS-113 Karachi-XXV,Sindh,2013
Winner,Irfanullah Khan Marwat,PML-N,37130,41.5,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
2,Muhammad Abdul Rauf Siddiqui,MQM,30305,33.87,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
3,Israr Ahmed Abbasi,PTI,13805,15.43,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
4,Sajjad Ahmed Pappi,PPPP,3827,4.28,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
5,Sardar Abdul Raheem,PML-F,815,0.91,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
6,Javeed Somro,PPP-SB,453,0.51,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
7,Farhan Ghani,IND,237,0.26,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
8,Waqas Owais,MDM,228,0.25,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
9,Ishtiaq Ali,IND,77,0.09,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
10,Asif Khan Marwat,IND,75,0.08,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
11,Tahir Ashraf Hashmi,IND,68,0.08,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
12,Zulfiqar Ali Qaim Khani,IND,65,0.07,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
13,Maqbool Masih,IND,51,0.06,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
14,Shaheen Adnan,IND,29,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
15,Imtiaz Khan,IND,29,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
16,Abdul Aziz Bindya Rana,IND,27,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
17,Tabish Hussain,IND,25,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
18,Syed Farhan Ahmed,APML,24,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
19,Muneer Ahmed Shakir,PFP-Falah,23,0.03,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
20,Zulfiqar Ali,IND,12,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
21,Khalid Mehmood,IND,11,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
22,Faiz Muhammad Shah,IND,10,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
23,Naeem Ahmed Bhatti,IND,10,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
24,Muhamamd Ibrahim,IND,8,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
25,Ejaz Ali,TSH,8,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
26,Muhammad Javed Khan,IND,7,0.01,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
27,Faiz Ahmed Faiz,IND,4,0,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
28,Noor Hussain Awan,IND,2,0,186203,87122,2103,48%,PS-114 Karachi-XXVI,Sindh,2013
Winner,Dr Arshad Abdullah Vohra,MQM,55804,66.37,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
2,Hamza Nafeez,PTI,18622,22.15,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
3,Abdul Ghaffar Umer,JI,3935,4.68,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
4,Mohammad Sabir Qureshi,PML-N,2403,2.86,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
5,Arshad Ali Jan,PPPP,1015,1.21,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
6,Imran Tareen,JUI,742,0.88,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
7,Syed Abdul Subhan,MQMP,121,0.14,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
8,Abdul Qadir Sheikh,PML,63,0.07,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
9,Arshad Iqbal,IND,30,0.04,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
10,Aftab Ahmed Advocate,IND,22,0.03,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
11,Noman Anwar,IND,19,0.02,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
12,Naseem Wazir,AMLP,16,0.02,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
13,Tasleem Naeem,IND,13,0.02,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
14,Inam Ur Raheem,IND,13,0.02,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
15,Choudhary Mohammad Zahid Ameen,IND,10,0.01,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
16,Shahid Hussain Khan,IND,6,0.01,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
17,Abid Abdul Sattar,IND,5,0.01,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
18,Syed Naseer Uddin Husaini,IND,4,0,156442,81883,1239,53%,PS-115 Karachi-XXVII,Sindh,2013
Winner,Mehmood Abdul Razzaque,MQM,47286,52.65,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
2,Irum Wahab Butt,PTI,27167,30.25,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
3,Nasarullah Khan Shahjee,JI,9263,10.31,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
4,Haris Ali Mithani,PPPP,1823,2.03,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
5,Samiullah,ANP,995,1.11,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
6,Shabbir Hussain Choudhry,MDM,766,0.85,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
7,Moulana Saleem Ullah Khan Turk,IND,517,0.58,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
8,Muhammad Tahir Qadri,PST,206,0.23,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
9,Abdul Hamid Yousfi Advocate,IND,151,0.17,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
10,Tarique Khan Javed,IND,86,0.1,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
11,Christopher Bhatti,IND,23,0.03,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
12,Saleem Ahmed Chandna,IND,19,0.02,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
13,Muhammad Aslam,IND,13,0.01,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
14,Asif Aziz,IND,9,0.01,163968,88322,1485,55%,PS-116 Karachi-XXVIII,Sindh,2013
Winner,Dr Sagheer Ahmed,MQM,43924,55.62,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
2,Ahsan Jabbar,PTI,21750,27.54,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
3,Syed Nisar Shah,PML-N,3826,4.84,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
4,Shakir Ali Rawjani,MWMP,3496,4.43,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
5,Sabir Ahmed,JI,2042,2.59,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
6,Sahib Syed,JUI,1389,1.76,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
7,Pir Abdul Rasheed,PPPP,1161,1.47,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
8,Muhammad Naeem,MDM,635,0.8,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
9,Mansoor Balouch,IND,254,0.32,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
10,Syed Muhammad Karim Farooq,IND,168,0.21,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
11,Syed Mumtaz Ali Zaidi,IND,100,0.13,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
12,Syed Muhammad Ali,IND,32,0.04,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
13,Razzaque Khan,MQMP,18,0.02,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
14,Syed Suleman Ali Ahmed,APML,11,0.01,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
15,Muhammad Imran,IND,7,0.01,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
16,Syed Naseeruddin Hussaini,IND,6,0.01,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
17,Syed Athar Ali,IND,6,0.01,157223,78825,144,50%,PS-117 Karachi-XXIX,Sindh,2013
Winner,Adnan Ahmed,MQM,56145,52.29,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
2,Arsalan Taj Hussain Ghuman,PTI,31810,29.63,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
3,Syed Qutub Ahmed,JI,7890,7.35,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
4,Muhammad Iqbal Sandlo,PPPP,3225,3,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
5,Bano Jaffar,MWMP,1510,1.41,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
6,Haider Ali,ANP,557,0.52,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
7,Imran Jamshed,IND,74,0.07,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
8,Maulana Muhammad Asim Kareem,IND,69,0.06,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
9,Ghulam Mustafa,APML,40,0.04,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
10,Syed Yaqoob Ali Shah,IND,33,0.03,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
11,Shah Nawaz,NP,33,0.03,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
12,Muhammad Tahir Qadri,PST,31,0.03,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
13,Junaid Ahmed Munshi,PFP-Falah,28,0.03,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
14,Noman Anwar,IND,22,0.02,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
15,Shazia Ather,IND,20,0.02,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
16,Moinuddin,PMA,20,0.02,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
17,Muzafer Iqbal,IND,17,0.02,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
18,Muhammad Yunus Barai,IND,14,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
19,Haris Ali Mithani,IND,13,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
20,Syed Shahid Ali,IND,12,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
21,Rana Perveen,AMLP,11,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
22,Khadim Hussain,IND,7,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
23,Majid Jahangir,IND,6,0.01,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
24,Muhammad Naeem Khan Advocate,IND,5,0,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
25,Ali Memon,PML-J,4,0,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
26,Ali Sher Gabol,IND,1,0,211611,101589,5776,51%,PS-118 Karachi-XXX,Sindh,2013
Winner,Irtaza Khalil Farooqui,MQM,50649,52.25,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
2,Attaullah Khan,PTI,24819,25.6,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
3,Ali Akbar Gujar,PML-N,13119,13.53,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
4,Rashid Manan Azmi,JI,2834,2.92,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
5,Muhammad Hussain Jafri,MWMP,1898,1.96,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
6,Abdul Haq,PPPP,1255,1.29,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
7,Hazrat Ali,ANP,1254,1.29,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
8,Dr Ameer Nawaz Khan Ali Zai,PML,209,0.22,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
9,Muhammad Arshad Taqi,TTP,193,0.2,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
10,Aziz Ur Rehman,PML-F,78,0.08,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
11,Muhammad Abdul Haq,IND,62,0.06,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
12,Saima Haider,MQMP,49,0.05,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
13,Malik Matloob Ali Awan,PST,26,0.03,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
14,Muhammad Younus Barai,IND,25,0.03,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
15,Rizwan Ahmed Khan,IND,18,0.02,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
16,Zaheer Hassan Jaffari,APML,17,0.02,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
17,Arif Zaman,IND,16,0.02,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
18,Fayyaz Ahmed,SIC,14,0.01,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
19,Muhammad Abdul Wasay,IND,7,0.01,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
20,Muhammad Nadeem Mushtaq,IND,7,0.01,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
21,Moin Ur Rasheed,IND,3,0,206024,88228,384,43%,PS-119 Karachi-XXXI,Sindh,2013
Winner,Nishat Muhammad Zia Qadri,MQM,89953,68.43,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
2,Abid Jillani,PTI,17373,13.22,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
3,Asmat Anwar,PML-N,15627,11.89,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
4,Zulfiqar Ali,JI,4403,3.35,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
5,Aamir Khan,PPPP,1060,0.81,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
6,Syed Shoukat Ali Shah,MDM,395,0.3,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
7,Shoaib Khan,IND,395,0.3,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
8,Muhammad Khalid Khan Erashi,IND,277,0.21,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
9,Shahab Uddin Khan,MQMP,149,0.11,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
10,Mehboob Ur Rehman Qadri,PST,133,0.1,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
11,Muhammad Arshad Taqi,TTP,97,0.07,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
12,Badshah Khan,ANP,53,0.04,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
13,Muhammad Yasir Ali Balouch,IND,30,0.02,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
14,Naeem Malik,PML-F,25,0.02,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
15,Abdullah Solangi,IND,20,0.02,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
16,Muhammad Farooq,IND,18,0.01,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
17,Syed Arsalan Bukhari,IND,10,0.01,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
18,Muhammad Abdul Wasay,IND,8,0.01,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
19,Khurrum Saleem,IND,3,0,205332,130029,1425,64%,PS-120 Karachi-XXXII,Sindh,2013
Winner,Syed Nadeem Razi,MQM,71171,73.86,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
2,Syed Azhar,PTI,15540,16.13,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
3,Mufti Muhammad Ghous Sabri,JUP-Noorani,3102,3.22,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
4,Muhammad Tariq Rana,IND,2658,2.76,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
5,Syed Khawar Abbas Ali Shah,PPPP,1693,1.76,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
6,Hakeem Saadat Ibrahim Siddiqui,IND,228,0.24,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
7,Sanaullah Qurashi,MQMP,179,0.19,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
8,Taufeeq Uddin Siddiqui,IND,138,0.14,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
9,Javaid Akhter,IND,127,0.13,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
10,Altaf Hussain Patni,IND,95,0.1,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
11,Shahid Bhai,PFP-Falah,90,0.09,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
12,Mirza Ghaffar Baig,IND,70,0.07,165411,95803,1098,59%,PS-121 Karachi-XXXIII,Sindh,2013
